Elevation,Slope,Rainfall,Ave_temps,Soil_fertility,Soil_type,pH,Pollution_level,Standard_yield
562.77136,7.9385934,730.2,13.95,0.57,Loamy,6.231236527,0.476088764,0.603559443
458.29102,6.227432,1903.3,13.3,0.65,Silt,5.827236832,0.006425221,0.564036352
837.0132,3.4069543,817.9,14.4,0.56,Rocky,5.721324206,0.213204279,0.568473616
835.15094,8.7935095,684.2,14.85,0.57,Sandy,6.375645899,0.203349177,0.35280401
317.6713,11.950118,1671.1,13.85,0.66,Silt,6.668380376,2.83E-06,0.407142466
605.04285,2.928153,671.7,11.9,0.55,Loamy,6.679169462,0.126084162,0.734680658
692.51575,6.2819767,1574.6,12,0.63,Volcanic,5.612452611,0.014887172,0.517167095
622.3093,10.346278,980.7,14.4,0.6,Loamy,5.813866483,0.665684362,0.304375247
681.86475,6.0851283,853.1,14.2,0.58,Sandy,6.642450443,0.217296851,0.504807908
535.9712,10.1466875,888.8,12.8,0.59,Loamy,6.403902925,0.870320807,0.293571327
567.9796,3.4237268,1048.8,11.35,0.58,Loamy,6.764293338,0.052964476,0.610454074
544.7251,14.144229,1037.1,14.2,0.61,Loamy,6.458129087,0.74693763,0.527476114
130.45479,3.4851966,1522.6,12.2,0.62,Silt,5.574274036,2.68E-05,0.552322304
617.6244,1.604985,702.9,12.4,0.55,Loamy,4.820330663,0.246913167,0.571589375
876.63837,7.5542545,996.1,15.05,0.59,Rocky,5.828446159,0.356566522,0.527975481
713.039,5.7504606,1138,13.45,0.6,Sandy,5.774410367,0.135166178,0.479103741
744.7898,20.52851,924.6,12.9,0.63,Sandy,6.347606813,0.419590046,0.348004321
476.3871,4.8514085,1136.2,12.9,0.59,Loamy,4.882423927,0.534484199,0.418216819
783.3612,23.84276,578.2,11.3,0.61,Sandy,6.19695958,0.112284734,0.610704726
855.6666,11.084231,1181,13.2,0.62,Sandy,5.61846207,0.554735062,0.550051763
602.3666,16.265833,1034.7,12,0.62,Loamy,4.763959192,0.743161527,0.391921049
237.2236,6.9220257,1633,12.65,0.64,Silt,6.954618911,0.004502194,0.485416714
586.7697,8.489628,1092.1,12.2,0.6,Loamy,5.046494311,0.143971729,0.543929596
737.8809,18.07428,841,13.95,0.61,Sandy,5.347428737,0.371495854,0.567411668
977.853,29.059856,868.1,14.1,0.65,Sandy,5.238507657,0.20917215,0.584533565
697.63086,1.6828007,933.6,15.65,0.57,Sandy,6.278025743,0.326693972,0.518571103
638.4171,21.675152,351.2,12.75,0.59,Sandy,5.269921033,0.210340179,0.470023422
534.42596,12.494922,280.3,12.8,0.55,Loamy,5.559364422,0.074480787,0.610009593
595.4138,15.955556,1989.6,13.8,0.69,Silt,6.137553768,0.069288351,0.538317489
828.1254,21.64524,571.6,13.6,0.6,Sandy,5.810569575,0.236803997,0.624177633
577.2653,14.279745,385.2,12.05,0.57,Loamy,5.316829207,0.122385612,0.658739348
549.3214,28.582405,342.2,12.9,0.61,Loamy,6.037344549,0.148179808,0.671455101
640.9936,5.920703,791.8,13.55,0.57,Sandy,5.131332238,0.296495703,0.495610681
824.7461,79.86596,573.3,12.2,0.78,Sandy,6.149659392,0.290244718,0.580423528
657.6477,17.057997,1874.7,15.45,0.69,Volcanic,4.2608768,0.182298259,0.836526255
725.93304,7.6909895,1814,14.5,0.65,Volcanic,4.385691578,0.118091041,0.341068187
885.3574,8.742047,1101.8,13.3,0.6,Rocky,5.473177106,0.221787572,0.48771154
841.27527,10.905564,581.3,12.15,0.57,Rocky,4.802218006,0.227586931,0.521594264
744.4219,3.1670716,2067.8,13.2,0.66,Volcanic,4.879239152,0.274033884,0.756934195
466.4494,3.8758826,1421.4,12.5,0.61,Peaty,5.154830356,0.007210079,0.456663639
777.3204,8.8287325,1161.4,12.2,0.61,Sandy,5.845566602,0.757915819,0.226504669
758.7988,2.1231136,2208,13.8,0.67,Volcanic,4.033192567,0.250739809,0.626478044
402.7659,5.485953,1822,11.9,0.65,Silt,6.508813911,0.002007285,0.523163021
596.8644,2.7048478,1051.3,13.9,0.58,Loamy,5.18803482,0.400431289,0.583041765
364.08893,1.6150832,1666.8,13.9,0.62,Silt,6.119288301,2.03E-06,0.532420759
279.32495,8.116024,1620.9,13.25,0.64,Silt,7.48146936,2.44E-05,0.423043243
796.9364,2.4565694,1730,13.1,0.63,Volcanic,4.554576475,0.123962566,0.773876076
578.7975,37.53732,327.6,13.8,0.63,Loamy,6.172879562,0.309370731,0.656926045
584.62866,16.131746,1650.2,13.95,0.67,Silt,5.299415208,2.22E-08,0.463158665
757.1625,2.537175,791.8,12.65,0.56,Sandy,6.031220841,0.284661803,0.534012388
641.51117,35.445957,1156.5,14.25,0.69,Sandy,5.808944042,0.274967675,0.398529176
340.24576,9.566298,1812.7,15.35,0.66,Silt,7.219174785,0.232489667,0.360251199
746.4594,20.052147,536.2,12.2,0.59,Sandy,5.857593072,0.30465661,0.590321589
335.736,7.187056,1731,12,0.64,Silt,7.180949338,0.007764326,0.366280416
647.804,11.7817135,1400.3,12.2,0.63,Volcanic,3.700337048,0.198412368,0.663886929
728.1969,9.62226,459.1,13,0.56,Sandy,6.35683995,0.246967089,0.521587552
872.8219,8.160593,1496.4,14.7,0.63,Volcanic,5.146980534,0.078660316,0.422557431
668.52686,3.3651302,633.5,12.55,0.55,Sandy,5.9922755,0.105594223,0.597045933
588.61615,10.344858,1051.7,13.1,0.6,Loamy,5.201006363,0.660245681,0.428015989
641.7104,9.344527,683.5,13,0.57,Sandy,5.097383275,0.258162637,0.434534514
988.2216,7.098476,1251.5,14.65,0.61,Volcanic,4.987465466,0.22230995,0.486398069
367.6916,13.780358,1752.1,12.75,0.67,Silt,6.094544338,0.039923881,0.610414968
852.05035,14.805778,1552.6,14.1,0.66,Volcanic,5.562423921,0.07931896,0.682855543
625.9631,4.4577093,1127.9,12.5,0.59,Loamy,6.650922265,0.255544817,0.591220671
836.0447,9.888564,995.8,14.35,0.6,Sandy,6.538907654,0.38312521,0.525806484
394.33014,7.889691,402.3,13,0.55,Loamy,4.812072963,0.000926444,0.555936187
726.0996,17.6474,542.7,13.3,0.59,Sandy,5.019854443,0.090967989,0.432162158
379.7259,12.621451,1850.2,13.15,0.67,Silt,5.369310604,0.136985687,0.466750488
600.8204,14.69938,778.4,14.55,0.6,Loamy,5.876611357,0.018558621,0.664949382
720.2499,5.6346865,1282.3,13.35,0.61,Volcanic,5.246140741,0.111670857,0.713611553
682.7774,14.634008,2131,13.7,0.7,Volcanic,5.197085301,0.385097947,0.486237265
414.5284,6.002241,1829.5,13.7,0.65,Silt,7.080587142,0.001178744,0.480619026
489.52853,12.069673,1626,13.3,0.65,Silt,5.369047702,0.05197418,0.453657805
851.6262,21.500334,1818.8,13.1,0.7,Volcanic,4.423549901,0.207552589,0.759530119
480.56284,22.160954,259.3,12.1,0.58,Loamy,6.197766805,0.146200435,0.6661074
668.92944,2.5642123,1689.8,11.6,0.63,Volcanic,5.172571725,0.092694526,0.515799371
657.46497,17.171558,1929.4,14.65,0.69,Volcanic,4.934650531,0.249096126,0.538086522
302.44403,6.1679664,1340.2,12.25,0.61,Peaty,4.924578201,1.67E-08,0.351221461
689.19336,16.540262,1715,13.8,0.67,Volcanic,5.488647908,0.06599602,0.555611672
822.2667,15.338443,1356.3,12.8,0.64,Volcanic,4.16992694,0.027208272,0.615992164
712.1572,8.695976,1149.4,12.75,0.61,Sandy,6.068669491,0.076512454,0.573299648
880.41144,62.283863,1816.7,14.1,0.82,Volcanic,5.394628599,0.187122904,0.765113574
397.3322,10.840539,1315.6,13.15,0.63,Silt,5.985009341,2.18E-09,0.419985291
433.93597,2.851742,1707.2,13.2,0.63,Silt,7.160703264,0.04025193,0.38334548
711.58936,3.6353676,2128.3,13.65,0.66,Volcanic,4.112979406,0.325255407,0.664918336
497.49493,6.831744,1152.3,12.55,0.6,Loamy,5.717021283,0.519250854,0.580169477
785.5658,4.1751466,2287.4,13.55,0.68,Volcanic,4.505282676,0.250431488,0.670553379
450.3478,18.57341,995.6,13.7,0.62,Loamy,5.572627549,0.527848937,0.604255466
426.28522,10.440955,1918.3,13.65,0.67,Silt,7.000250907,0.081235652,0.463193421
674.8506,4.7297072,1213.2,14,0.6,Volcanic,5.941141908,0.406800425,0.512614714
712.7882,40.553238,1675,13.55,0.74,Volcanic,5.115645948,0.11914569,0.808911588
964.7261,15.995544,810.8,11.65,0.6,Rocky,4.833090717,0.223355253,0.526553225
707.94745,3.8639815,1612,12.65,0.63,Volcanic,4.281773701,0.096437352,0.745988081
468.4148,8.851626,1883.6,14.45,0.66,Silt,7.012084892,0.001800787,0.465240497
625.7746,9.027057,504.6,12.25,0.56,Loamy,5.117660455,0.138237281,0.665568453
701.29846,3.6811728,1023.5,13.35,0.58,Sandy,6.414491108,0.405098079,0.44938474
438.77597,25.938314,1863.1,14.05,0.71,Silt,5.957964617,0.221486894,0.602421369
758.4476,16.035671,534.7,12.3,0.58,Sandy,6.181049774,0.298824933,0.564643141
635.8302,3.7573378,1082.5,14.75,0.59,Loamy,5.916493113,0.053673407,0.484084374
918.32623,30.196648,1169.2,12.45,0.67,Sandy,4.576983278,0.15926838,0.490529873
527.0599,9.025749,590.1,12.25,0.56,Loamy,6.245803401,0.026575554,0.682650857
380.71686,12.317688,1786.7,12.9,0.67,Silt,7.108012193,0.130938883,0.388691635
592.1802,14.594082,1075.8,13.1,0.62,Loamy,5.065957431,0.061419073,0.60025798
638.74744,9.92532,1022.4,13.05,0.6,Sandy,5.796896069,0.507696151,0.545890028
445.43057,4.1373568,1912.1,13.2,0.65,Silt,6.321472813,0.010568515,0.553473595
440.20743,21.56419,1063.6,13,0.64,Loamy,5.408097922,0.525243885,0.543117648
532.606,3.4212112,1638.5,12.45,0.63,Silt,5.95610926,0.038289502,0.713281046
445.99252,17.36603,1829.8,12.8,0.68,Silt,6.799031339,0.010830823,0.515757722
613.4102,6.3697686,1346.3,13.2,0.61,Peaty,5.684468351,0.080332811,0.503398137
459.81903,6.6973834,1646.6,13.85,0.64,Silt,7.237686544,0.04371904,0.476972697
570.71594,24.224598,764,13.1,0.63,Loamy,5.523605139,0.083191626,0.596093025
394.29935,12.401465,1792.7,13.65,0.67,Silt,6.810817749,0.163971126,0.507705023
642.213,20.67763,394.8,12.65,0.59,Sandy,6.48831476,0.255226335,0.485996476
988.4746,31.845781,932.3,12.95,0.66,Sandy,5.380411163,0.007705125,0.650172846
679.6506,17.237352,990.3,12.7,0.62,Sandy,6.054269654,0.092168182,0.588461649
777.8683,11.156063,1901,13.15,0.67,Volcanic,5.331317313,0.123581287,0.537264777
711.3635,6.195657,1714.6,13.7,0.64,Volcanic,4.840095892,0.040213854,0.827843243
234.30486,2.96689,1646.5,12,0.63,Silt,7.226024539,0.012967473,0.438242866
793.29614,2.2582881,863.4,14.15,0.56,Sandy,5.350445509,0.347386886,0.550765505
896.57416,18.069315,702,13.55,0.6,Rocky,4.742604923,0.232146425,0.428679288
678.26587,3.3995695,1609.8,11.9,0.62,Volcanic,5.966255164,9.96E-09,0.580819806
437.59686,2.6544812,1554.1,14.1,0.62,Silt,6.796534798,0.007790466,0.393662677
747.0485,15.465384,1850.6,14.95,0.68,Volcanic,5.070211984,0.062361046,0.575241096
657.01483,11.540901,1010.3,12.75,0.6,Sandy,5.708109629,0.12561057,0.594565619
475.4802,21.958174,1606.9,13.2,0.68,Silt,5.638373184,0.045939574,0.684217399
747.3376,23.258797,1719.6,12.3,0.69,Volcanic,4.72573857,0.049462788,0.809106664
864.3398,5.8119025,2412.1,14.35,0.69,Volcanic,5.20612502,0.270191823,0.62236189
748.4479,2.8585384,2125.3,13.8,0.66,Volcanic,4.028303768,0.358383835,0.621732362
836.035,6.9275994,1212.2,13.75,0.61,Volcanic,5.732168561,0.035212906,0.505652698
687.02423,7.293294,1958.4,13.6,0.66,Volcanic,4.029574145,0.202643299,0.743767568
531.22833,7.2354574,742.5,13.4,0.57,Loamy,5.464023838,0.415433895,0.619913548
750.7113,3.7213225,2261.1,13.95,0.67,Volcanic,4.057802676,0.32684532,0.603947102
880.355,13.067347,1070.6,14.5,0.61,Rocky,5.82032241,0.40907062,0.290556454
817.93713,9.297343,1406.5,13,0.63,Volcanic,4.281916314,0.385485601,0.583689831
698.38605,7.3157444,487.7,11.6,0.55,Sandy,5.721360151,0.169197592,0.607277385
606.77576,3.4983594,2078.6,15.15,0.66,Silt,5.891228415,0.028936633,0.558705451
985.0954,3.2930224,833.6,14.2,0.57,Rocky,6.078742467,0.215156973,0.359818592
740.41943,0.49929333,618.9,12.9,0.54,Sandy,6.304569697,0.020980131,0.590254748
758.85034,2.6558452,660.7,12.6,0.55,Sandy,5.699823387,0.208172157,0.515131476
360.59494,24.30872,1834.1,14.15,0.71,Silt,6.41798613,0.031893317,0.493119924
694.6692,10.923704,1844.1,14.75,0.67,Volcanic,5.594169858,0.116564775,0.630446636
765.0989,4.8598347,1299.9,12.6,0.61,Volcanic,5.338644969,0.641643678,0.464337043
744.90704,0.99649376,1310.2,12.65,0.59,Volcanic,4.247546007,0.618891768,0.342457577
800.6331,39.468826,1190.8,13.85,0.7,Sandy,6.209602182,0.075212356,0.414230201
639.48376,6.6157913,583.1,13.35,0.56,Sandy,6.790682753,0.199559385,0.575575839
310.4072,10.143724,1725.1,12.9,0.65,Silt,6.682438388,0.011910927,0.41661844
954.54474,39.186047,824.7,14.3,0.68,Sandy,5.65627167,0.061747227,0.650964387
689.4866,20.380554,1163.1,12.25,0.64,Sandy,4.606062987,0.129602636,0.464798691
691.2481,5.79777,919.7,13.35,0.58,Sandy,5.288266224,0.405669645,0.528645301
817.38635,19.791403,732,12.95,0.61,Sandy,4.973461882,0.02023525,0.504149142
448.4534,2.7428215,1701.7,12.55,0.63,Silt,6.94990066,0.124930612,0.463641067
676.4807,48.189087,1207.1,13.05,0.73,Volcanic,4.77661984,0.036123811,0.460462573
590.28467,22.207952,1713.8,13.3,0.69,Silt,6.061945743,0.16564867,0.522451167
796.2615,4.341215,536.6,12.35,0.55,Sandy,5.863231897,0.266733352,0.541934934
557.13904,6.6361675,359.5,12.6,0.54,Loamy,6.779033939,0.140395683,0.694300221
690.1351,5.9720635,1755.2,13.65,0.64,Volcanic,4.261510116,0.085114843,0.800566983
669.49805,1.6103495,1986.4,13.65,0.65,Volcanic,4.655153237,0.153473356,0.834208969
627.7626,6.747976,1103.6,14.15,0.6,Loamy,5.757742706,0.341024823,0.628928192
828.6586,2.4374533,1795.5,14.4,0.64,Volcanic,4.783689695,0.203005094,0.786649519
700.9978,25.355158,1082.8,13,0.65,Sandy,5.33780121,0.882343191,0.256976738
773.8566,20.014322,514.1,13.5,0.59,Sandy,6.202585771,0.272502171,0.555246313
510.40384,4.143964,1720.7,13.4,0.63,Silt,7.228062755,1.35E-07,0.484864675
669.0654,11.980579,595.6,12.5,0.57,Sandy,6.032848504,0.309836101,0.566402717
634.82764,10.164586,1333.5,13.2,0.62,Silt,7.46900508,0.815521761,0.275115046
668.16425,20.008425,1128.1,12.5,0.64,Sandy,4.617102745,0.154459743,0.599694758
608.09467,21.243387,1208.3,13.55,0.65,Silt,6.327096149,0.26470477,0.566678099
800.39526,8.017056,1800.2,14.05,0.65,Volcanic,4.354708336,0.165510544,0.772692835
702.22675,10.528784,1667.8,13.2,0.65,Volcanic,5.268681039,0.109792544,0.455923944
492.91104,8.72441,1724.5,13.05,0.65,Silt,7.319580241,0.052244456,0.38835058
625.91516,13.82126,1786.7,11.6,0.67,Silt,6.454287842,0.070856726,0.4830311
616.5677,7.4153595,532.5,13.8,0.56,Loamy,5.101334296,0.211606209,0.596151808
809.13074,0.66192937,1405.8,12.9,0.6,Volcanic,4.694507408,0.060771972,0.692628685
795.51666,11.206374,2334.6,14.65,0.7,Volcanic,4.137091537,0.293038393,0.591704116
655.0967,6.24642,1998.7,14.35,0.66,Volcanic,4.638615023,0.126845743,0.532527873
693.9275,1.1717285,1681.2,13,0.62,Volcanic,5.824323684,0.11081976,0.588991761
453.15692,2.5921428,1576.3,13.25,0.62,Silt,5.850743094,0.041303554,0.686850734
624.0069,27.314398,443.7,12.25,0.61,Loamy,4.611885158,0.108797277,0.583156737
630.451,17.438766,1635.7,12.7,0.67,Silt,7.046796503,7.92E-09,0.53446516
619.0371,22.581512,364.7,12.3,0.59,Loamy,5.54220788,0.181259083,0.659441209
802.1448,6.9614134,2194.3,11.75,0.68,Volcanic,4.051335722,0.371217376,0.577389235
628.5701,16.844633,1259.6,13.85,0.64,Silt,6.538791827,0.078168014,0.599558585
627.06006,9.015627,1075,13.4,0.6,Loamy,5.550829576,0.208916765,0.642087118
461.73886,9.180796,1838.1,13.15,0.66,Silt,6.043035985,0.076204863,0.532783706
688.2915,8.564776,1192,12.5,0.61,Sandy,5.989842788,0.823795178,0.224247954
676.0831,4.670087,964.9,14.4,0.58,Sandy,5.119522024,0.162814631,0.557327535
638.9919,17.479929,1686.7,13.75,0.67,Volcanic,3.890677318,0.064069316,0.738342916
642.2163,26.890575,386.3,12.8,0.6,Sandy,4.7939244,0.333820508,0.385353199
389.38843,1.7748966,1806.2,13.05,0.63,Silt,6.216652633,0.002984762,0.61265912
682.99146,17.379866,443,11.95,0.58,Sandy,5.720600319,0.2323348,0.58908339
550.1422,2.044085,1998.1,12.8,0.65,Silt,6.611185246,0.034707344,0.547234509
621.4282,13.957196,1383.9,11.85,0.64,Silt,7.189940312,0.195516349,0.511329507
807.6577,4.631101,1097.2,12.75,0.59,Sandy,4.846138774,0.725952213,0.450919244
459.50684,11.274784,1065.7,12.55,0.61,Loamy,5.100175357,0.725112227,0.521974244
676.38495,15.211281,1858.8,12.6,0.68,Volcanic,4.599272298,0.15390782,0.879465463
372.5474,3.7436635,1367.7,13.5,0.61,Peaty,4.895354471,0.040691291,0.599174037
698.8462,17.167469,435.2,12.9,0.58,Sandy,4.54475986,0.259811375,0.413603826
373.83395,4.85442,1719.7,13.8,0.64,Silt,5.649916744,0.033156947,0.46863947
787.45184,54.73229,1922.9,15.4,0.81,Volcanic,4.802064519,0.07081168,0.378271471
481.1333,22.183624,1117.6,12.15,0.65,Loamy,6.011149515,0.681722561,0.490317894
515.6503,18.50055,297.1,12.5,0.57,Loamy,5.157872153,0.152339141,0.621094811
348.60696,12.998814,1649.2,12.95,0.66,Silt,5.420678381,0.132828555,0.408585845
703.4392,11.346068,1549,12,0.64,Volcanic,4.624935161,0.062467488,0.772717905
719.18066,12.614158,2095.6,14.15,0.69,Volcanic,4.746614359,0.186019877,0.774601061
840.283,21.63722,651.8,13.7,0.61,Rocky,5.249042793,0.281405491,0.526545341
758.8936,1.9600044,2140.9,15,0.66,Volcanic,5.814178998,0.288017291,0.598650872
368.8722,2.0648673,1589.7,13.8,0.62,Silt,5.691074939,1.62E-07,0.442770076
746.87744,10.186744,814.8,14.55,0.59,Sandy,5.774916257,0.314398332,0.468435169
555.8972,20.161633,1991.3,13.65,0.7,Silt,6.705407166,0.036975047,0.567196939
645.81647,4.2183185,1339.6,12.75,0.61,Volcanic,4.600864195,0.812661909,0.29613024
467.66193,19.434458,1142,12.95,0.64,Loamy,6.059621774,0.65369139,0.364171619
651.7275,6.6997437,920.6,13.6,0.58,Sandy,6.613024778,0.237077635,0.415096153
708.77094,39.267128,566.2,12.95,0.66,Sandy,5.629967795,0.144460784,0.487581522
849.2491,8.062198,921.1,13.15,0.59,Rocky,5.394677165,0.273697358,0.568302339
765.86505,2.4043486,2143.3,13.5,0.66,Volcanic,5.481931934,0.347017833,0.688426215
542.12445,31.975773,442.8,12.85,0.62,Loamy,6.445945596,0.030282101,0.658862273
566.58417,13.960553,395.9,11.5,0.57,Loamy,5.32771792,0.082153927,0.54512144
709.85406,17.259249,467.9,13.25,0.58,Sandy,5.995181541,0.273828329,0.564347241
649.4998,10.425662,1914.3,13.05,0.67,Volcanic,4.942943286,0.118987418,0.881166
769.56366,7.156063,757.5,12.7,0.57,Sandy,6.405056583,0.271247907,0.51829864
703.6537,6.8138914,811.1,13.25,0.57,Sandy,4.879866578,0.352363338,0.52358453
849.68005,6.5311785,653.6,12.25,0.56,Rocky,5.302916024,0.251466907,0.613944373
607.4277,24.311073,934.9,13.3,0.64,Loamy,5.815766594,0.536801163,0.570465705
301.06308,20.795876,1458.6,13.3,0.67,Silt,6.819471436,1.16E-06,0.520407042
818.8161,52.355083,562.4,12.7,0.7,Sandy,5.600281761,0.298866164,0.623965937
431.35556,4.9096303,1379.1,12.4,0.61,Peaty,5.648571664,4.15E-09,0.463453811
681.821,7.6110806,1265.4,14.15,0.61,Volcanic,5.889947843,0.028307557,0.559996098
251.72498,3.797257,1347.5,13.4,0.61,Peaty,5.721792621,1.12E-07,0.453838604
208.18797,6.0719337,1589.7,12.7,0.63,Silt,5.703162561,4.38E-05,0.563734276
909.0517,4.2112765,2437.4,13.55,0.69,Volcanic,4.268456369,0.307654853,0.538782911
681.95874,7.131657,945.3,14.55,0.59,Sandy,5.705313032,0.188660279,0.571400445
846.81696,33.198418,908.1,11.6,0.66,Sandy,5.326711813,0.262106436,0.483191087
693.7846,9.585423,457.3,13.4,0.56,Sandy,6.096821102,0.179794111,0.558504169
393.37585,12.269459,1277.1,13.2,0.63,Silt,5.69168957,8.89E-10,0.493650758
849.0866,7.3687606,1099.5,12.8,0.6,Rocky,4.727082884,0.426625267,0.434348389
436.40424,5.1327047,1049.4,13.35,0.59,Loamy,5.995902297,0.652726905,0.5805232
304.45282,4.5802646,1732.9,12.65,0.64,Silt,6.519484866,0.028790461,0.436967606
422.26913,6.4723735,1837.6,13.95,0.65,Silt,7.278531842,0.006755939,0.412011482
569.79535,9.736429,1091.1,12.45,0.6,Loamy,6.08540743,0.553674503,0.373693833
313.19266,13.704342,1533.5,12.85,0.65,Silt,6.559097968,1.57E-07,0.390852595
365.12784,16.051785,1757.8,13.65,0.67,Silt,6.228955586,0.00048526,0.489360487
834.514,4.01443,1118.9,13.15,0.59,Sandy,6.166747831,0.040528998,0.591506474
503.58212,15.087322,1111.3,13.15,0.62,Loamy,6.093316358,0.785333001,0.481504064
298.8951,0.9702146,1333.5,12.3,0.6,Peaty,5.847617993,2.37E-08,0.471533441
738.4141,26.517874,522,12.2,0.61,Sandy,5.968309263,0.301869958,0.575514972
812.91626,2.3713167,644.8,13.5,0.55,Sandy,6.416530153,0.249152885,0.581801869
502.9343,17.577532,2003.7,14.05,0.7,Silt,6.836744144,0.027967269,0.539711035
811.8005,10.832914,2315.9,15.55,0.7,Volcanic,5.311728671,0.355812654,0.56671217
610.05585,7.6359835,915.6,13.35,0.58,Loamy,5.856476339,0.425079647,0.588969848
513.31256,12.822404,1607.6,12.75,0.65,Silt,6.81613791,2.10E-08,0.462576441
569.08514,0.8851692,798.4,13.1,0.56,Loamy,6.027959696,0.020011659,0.696851147
237.64502,4.0970554,1593.8,13.35,0.63,Silt,6.319913582,0.000232435,0.512655786
470.81656,9.777466,342,13.25,0.55,Loamy,6.491107742,0.016727891,0.703822931
655.74255,6.3312225,1460.2,14.15,0.62,Volcanic,4.995170609,0.010938565,0.785292529
759.6535,2.6064858,1610.4,13.3,0.62,Volcanic,5.214132128,0.381813125,0.414227355
681.3796,5.1126823,571.2,13.85,0.55,Sandy,5.213271102,0.310718831,0.40465211
764.5369,3.298558,1373.5,13,0.61,Volcanic,4.859492343,0.200535331,0.699205485
546.6847,16.568285,1919.7,13.6,0.69,Silt,7.189567805,0.091967212,0.472623155
178.43117,5.4603004,1596.6,13.05,0.63,Silt,7.271482232,0.000418198,0.417505243
678.224,6.3884954,1321.2,15,0.61,Volcanic,5.833997056,0.163301913,0.492200828
743.66016,21.96459,1190.3,11.85,0.65,Sandy,5.863172239,0.288261382,0.461743092
940.96155,11.712166,804.6,13.4,0.59,Rocky,4.364833319,0.213470927,0.488661921
777.7707,3.8849366,1070.4,13.25,0.58,Sandy,6.58185229,0.76317283,0.375467025
492.9202,21.518444,707.6,12.45,0.61,Loamy,5.848301166,0.31995701,0.594471165
700.983,3.5620484,762.1,13.65,0.56,Sandy,5.264946149,0.206804056,0.594193466
511.8814,18.324877,1014.6,12.65,0.63,Loamy,6.044221302,0.53674077,0.550977813
703.32983,3.8052454,555.9,14,0.55,Sandy,4.944014134,0.448191035,0.356652194
